BahnhofsId;Bahnhofname;Position;Latitude;Longitude
SNode-1491111;Kämmereiforst                                     ;51.476257256599 12.540791950814;51.476257256599;12.540791950814
SNode-1491112;Eilenburg                                         ;51.451805343798 12.636860797130;51.451805343798;12.636860797130
SNode-1491113;Eilenburg Ost Bk Hp                               ;51.463353593365 12.667848471527;51.463353593365;12.667848471527
SNode-1491114;Doberschütz                                       ;51.492222392506 12.745591324283;51.492222392506;12.745591324283
SNode-1491115;Mockrehna                                         ;51.505566863691 12.819514956471;51.505566863691;12.819514956471
SNode-1491116;Klitzschen                                        ;51.528811564704 12.901922369182;51.528811564704;12.901922369182
SNode-1491117;Torgau                                            ;51.562951844478 12.991106680904;51.562951844478;12.991106680904
SNode-1491118;Beilrode                                          ;51.570986873848 13.064920152792;51.570986873848;13.064920152792
SNode-1491119;Rehfeld (b Falkenberg/Elster)                     ;51.579680000740 13.153235944023;51.579680000740;13.153235944023
SNode-1491120;Falkenberg (Elster) ob Bf                         ;51.583278399990 13.246337135741;51.583278399990;13.246337135741
SNode-1491121;Uebigau                                           ;51.585398877133 13.296528916263;51.585398877133;13.296528916263
SNode-1491122;Beutersitz                                        ;51.590262868556 13.360848468541;51.590262868556;13.360848468541
SNode-1491123;Tröbitz                                           ;51.601239072300 13.444106099093;51.601239072300;13.444106099093
SNode-1491124;Schönborn (b Doberlug)                            ;51.601986314326 13.468043378818;51.601986314326;13.468043378818
SNode-1491125;Doberlug-Kirchhain unt Bf                         ;51.620513561426 13.563921265608;51.620513561426;13.563921265608
SNode-1491126;Finsterwalde (Niederlausitz)                      ;51.636985874456 13.710396061291;51.636985874456;13.710396061291
SNode-1491127;Gollmitz (Niederlausitz)                          ;51.703396890716 13.883944453017;51.703396890716;13.883944453017
SNode-1491128;Calau (Niederlausitz)                             ;51.738055927607 13.979714657509;51.738055927607;13.979714657509
SNode-1491129;Eichow                                            ;51.744456817788 14.128984969848;51.744456817788;14.128984969848
SNode-1491130;Kolkwitz Süd                                      ;51.746920587609 14.242180588186;51.746920587609;14.242180588186
SNode-1491131;Cottbus                                           ;51.751576487118 14.324865850913;51.751576487118;14.324865850913
SNode-1491132;Cottbus-Sandow                                    ;51.755229564445 14.353376716755;51.755229564445;14.353376716755
SNode-1491133;Peitz Ost                                         ;51.843980527412 14.449356780252;51.843980527412;14.449356780252
SNode-1491134;Jänschwalde                                       ;51.866267400349 14.500750814267;51.866267400349;14.500750814267
SNode-1491135;Jänschwalde Ost                                   ;51.877774286836 14.541278976601;51.877774286836;14.541278976601
SNode-1491136;Kerkwitz                                          ;51.909511600614 14.627461582464;51.909511600614;14.627461582464
SNode-1491137;Guben Süd                                         ;51.937869597717 14.704518199913;51.937869597717;14.704518199913
SNode-1491138;Halle Steintorbrücke                              ;51.490361491903 11.986945876424;51.490361491903;11.986945876424
SNode-1491139;Halle (Saale) Steintorbf                          ;51.485865964409 11.985220155103;51.485865964409;11.985220155103
SNode-1491140;Halle (Saale) Hbf                                 ;51.476855741626 11.986411396925;51.476855741626;11.986411396925
SNode-1491141;Halle-Silberhöhe (S-Bahn)                         ;51.445311815160 11.966674771862;51.445311815160;11.966674771862
SNode-1491142;Halle Zscherbener Straße                          ;51.471965896984 11.920495047704;51.471965896984;11.920495047704
SNode-1491143;Halle-Neustadt                                    ;51.481575085739 11.920399859294;51.481575085739;11.920399859294
SNode-1491144;Halle-Nietleben                                   ;51.488119907350 11.907639714708;51.488119907350;11.907639714708
SNode-1491145;Merseburg                                         ;51.356912865917 11.990681648213;51.356912865917;11.990681648213
SNode-1491146;Merseburg Elisabethhöhe                           ;51.376977925421 11.969862887472;51.376977925421;11.969862887472
SNode-1491147;Buna Werke Bahnsteig                              ;51.384605236406 11.957575119407;51.384605236406;11.957575119407
SNode-1491148;Buna Werke                                        ;51.388639232374 11.948665861692;51.388639232374;11.948665861692
SNode-1491149;Holleben                                          ;51.441970297979 11.897733378990;51.441970297979;11.897733378990
SNode-1491150;Halle Zscherbener Straße                          ;51.471980938960 11.920425477035;51.471980938960;11.920425477035
SNode-1491151;Halle-Neustadt                                    ;51.481594637934 11.920322486382;51.481594637934;11.920322486382
SNode-1491152;Merseburg Elisabethhöhe                           ;51.376925816588 11.969829295169;51.376925816588;11.969829295169
SNode-1491153;Leipzig-Thekla                                    ;51.371688169829 12.430466770306;51.371688169829;12.430466770306
SNode-1491154;Leipzig-Heiterblick                               ;51.369253543165 12.459742391095;51.369253543165;12.459742391095
SNode-1491155;Taucha (b Leipzig)                                ;51.379475304201 12.485690259017;51.379475304201;12.485690259017
SNode-1491156;Pönitz (b Leipzig)                                ;51.408494307616 12.514374456912;51.408494307616;12.514374456912
SNode-1491157;Jesewitz (b Leipzig)                              ;51.419857446562 12.545200755891;51.419857446562;12.545200755891
SNode-1491158;Wölpern                                           ;51.443146595220 12.585450863531;51.443146595220;12.585450863531
SNode-1491159;Leipzig-Volkmarsdorf                              ;51.350446543157 12.398362284720;51.350446543157;12.398362284720
SNode-1491160;Leipzig-Sellerhausen                              ;51.344458985562 12.422924441198;51.344458985562;12.422924441198
SNode-1491161;Anger-Crottendorf                                 ;51.334576582036 12.419448075454;51.334576582036;12.419448075454
SNode-1491162;Leipzig-Stötteritz                                ;51.324606634728 12.411644095377;51.324606634728;12.411644095377
SNode-1491163;Leipzig Völkerschlachtdenkmal                     ;51.316412922765 12.403356044174;51.316412922765;12.403356044174
SNode-1491164;Leipzig-Marienbrunn                               ;51.307752185431 12.390663840607;51.307752185431;12.390663840607
SNode-1491165;Leipzig-Connewitz                                 ;51.299995655487 12.385702467634;51.299995655487;12.385702467634
SNode-1491166;Markkleeberg                                      ;51.279136462339 12.372725513161;51.279136462339;12.372725513161
SNode-1491167;Markkleeberg-Großstädteln                         ;51.262257078360 12.376498524088;51.262257078360;12.376498524088
SNode-1491168;Gaschwitz                                         ;51.250111907587 12.379203219451;51.250111907587;12.379203219451
SNode-1491169;Großdeuben                                        ;51.231764736255 12.383291845425;51.231764736255;12.383291845425
SNode-1491170;Böhlen (b Leipzig)                                ;51.203237599581 12.382103508358;51.203237599581;12.382103508358
SNode-1491171;Böhlen Werke                                      ;51.184689588998 12.384000102355;51.184689588998;12.384000102355
SNode-1491172;Neukieritzsch                                     ;51.150156366233 12.413078517147;51.150156366233;12.413078517147
SNode-1491173;Deutzen                                           ;51.114471774057 12.419543897804;51.114471774057;12.419543897804
SNode-1491174;Regis-Breitingen                                  ;51.082934530261 12.426301516542;51.082934530261;12.426301516542
